nombre,departamento,municipio,tipo,anio,fecha,calidad,fuente,dataset_id,fecha_extraccion
"Escuela De Musica Imdercut - Barranca De Upia","Meta","Barranca De Upia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Mesetas Meta (Emmm)","Meta","Mesetas","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica ""Libardo Rosero""","Narino","Barbacoas","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Banda Sinfonica La Pola","Narino","Iles","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Elias Santacruz","Narino","La Florida","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Majagua (Majagua)","Narino","La Union","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela De Musica De La Union Narino","Narino","La Union","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Cultura, Arte Y Musica Rescatamos Nuestra Herencia","Narino","Olaya Herrera","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Danza Y Musica Tradicional Renaciendo Pacifico Jhvr","Narino","Olaya Herrera","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela Infantil San Rafaelito","Narino","Tangua","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Del Municipio De Hacari","Norte De Santander","Hacari","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica La Playa De Belen","Norte De Santander","La Playa","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Santiago","Norte De Santander","Santiago","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Rock House Band Worship School (Rhb)","Quindio","Salento","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Cabrera","Santander","Cabrera","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Guepsa","Santander","Guepsa","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De Sucre","Santander","Sucre","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Artes Populares Musica Y Danza Maria Cristina Rojas (Eapmd)","Tolima","Ambalema","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Suarez Tolima (Musisuarez)","Tolima","Suarez","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Musical Del Cabildo Wounaan Nonam De Valledupar (Aphep)","Valle Del Cauca","Buenaventura","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica La Candelaria","Casanare","Orocue","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical De Colon","Putumayo","Colon","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Rafael Antonio Rua Arboleda (Rara)","Antioquia","Belmira","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Banda De Viento Municipal","Bolivar","Mahates","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Pitos Y Tambores Son Tradicional","Bolivar","Turbaco","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Semillas Del Futuro","Boyaca","La Victoria","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela De Musica Tutaza","Boyaca","Tutaza","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Marquetalia","Caldas","Marquetalia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Melodias Del Bodoquero","Caqueta","Morelia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Augusto Rivera Garces (Emarg)","Cauca","Bolivar","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela De Musica Municipal De Patia","Cauca","Patia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Las Escuelas De Formacion Artistica Y Cultural De Fusagasuga","Cundinamarca","Fusagasuga","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Para El Trabajo Y El Desarrollo Humano De Tocancipa (Efat)","Cundinamarca","Tocancipa","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica Del Atrato","Choco","Atrato","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Manuel Trinidad Murillo","Choco","Istmina","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Adscrita A La Coordinacion De Cultura","Choco","San Jose Del Palmar","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Banda Juvenil De Cumbal","Narino","Cumbal","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda San Sebastian","Narino","Narino","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Mayoralejo","Narino","Samaniego","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Y Cultural De San Cayetano","Norte De Santander","San Cayetano","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela Eden Musical (B.E.E.M)","Quindio","La Tebaida","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica El Penon Santander (E.F.A)","Santander","El Penon","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Macaravita - Santander","Santander","Macaravita","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Son Licapeve","Sucre","Corozal","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Municipal Guillermo Becerra","Valle Del Cauca","Dagua","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Municipio De El Cairo","Valle Del Cauca","El Cairo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Municipio De Paz De Ariporo (Empaz)","Casanare","Paz De Ariporo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Y Cultural Victor Rodriguez Achagua","Vichada","Santa Rosalia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela De Musica San Rafael","Antioquia","San Rafael","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Francisco Salazar","Bolivar","Simiti","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Cesar Alfonso Puerto","Boyaca","La Uvita","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"San Rafael (E.M.S.R)","Boyaca","Rondon","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Luis Mariin Mancipe Latorre Soata","Boyaca","Soata","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Musical Somondoco","Boyaca","Somondoco","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Trompetas De Oro","Caldas","Marmato","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Armonia Escuela De Musica Milan","Caqueta","Milan","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Frutos Del Micay","Cauca","Lopez De Micay","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De Miranda Cauca","Cauca","Miranda","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical ""Paez Vive"" (Efmpv)","Cauca","Paez","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Municipio De Toribio","Cauca","Toribio","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Sol Naciente","Cauca","Totoro","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Anapoima","Cundinamarca","Anapoima","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Del Municipio El Colegio Cundinamarca.","Cundinamarca","El Colegio","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Sinfonica Estudiantil Municipal","Cundinamarca","Fuquene","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical De Guayabal De Siquima","Cundinamarca","Guayabal De Siquima","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica ""Luis Hernando Cortes Murcia (Nanico)"" De Puerto Salgar Cundinamarca","Cundinamarca","Puerto Salgar","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion En Cuerdas Pulsadas De Villeta","Cundinamarca","Villeta","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Antero Agualimpia (Antegua)","Choco","Condoto","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical San Joaquin (Esformusan)","Choco","Union Panamericana","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Libertad","Huila","Baraya","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De Tarqui Huila (Emmth)","Huila","Tarqui","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Raices Cienagueras","Magdalena","Cienaga","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Del Municipio De Mosquera","Narino","Mosquera","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De San Pablo (Emms)","Narino","San Pablo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Musical Armonia Sol De Oro","Narino","Taminango","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Municipal De San Andres De Tumaco","Narino","San Andres De Tumaco","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Valle De Jesus Maria","Santander","Jesus Maria","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Ernesto Santamaria","Santander","La Belleza","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Simacota","Santander","Simacota","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Carlos Alirio Ortega","Santander","Surata","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Municipio De Melgar (Efmm)","Tolima","Melgar","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Palocabildo (Emp)","Tolima","Palocabildo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela Municipal.","Valle Del Cauca","Restrepo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De Arauquita","Arauca","Arauquita","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Sabanalarga","Casanare","Sabanalarga","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Del Municipio De San Luis De Palenque-Casanare (Efa)","Casanare","San Luis De Palenque","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela De Musica Municipio De El Bagre","Antioquia","El Bagre","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica San Juan De Uraba","Antioquia","San Juan De Uraba","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De Morales Bolivar","Bolivar","Morales","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Banda Juvenil De Norosi Bolivar (Embnb)","Bolivar","Norosi","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Orgullo Del Regidor","Bolivar","Regidor","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela De Musica Del Municipio De Tiquisio Bolivar","Bolivar","Tiquisio","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Buenavista","Boyaca","Buenavista","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda San Miguel De Cubara","Boyaca","Cubara","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica San Diego De Alcala Del Municipio De Guacamayas Boyaca (Emsda)","Boyaca","Guacamayas","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Y Bellas Artes Fray Jeronimo De Peralta (Ems)","Boyaca","Siachoque","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Estudiantil De La Institucion Educativa Maria Inmaculada De Risaralda - Caldas","Caldas","Risaralda","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Generaciones","Caqueta","Cartagena Del Chaira","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Proceso De Formacion Musical En Musica Tradicional, Andina Y Chirimia Programa Creser","Cauca","Balboa","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Cajibio (E-M-C)","Cauca","Cajibio","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuelas De Formacion En Musica Y Danza","Cauca","La Vega","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Sotara","Cauca","Sotara Paispamba","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica Y Artes De Bosconia Cesar (Esmaboces)","Cesar","Bosconia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Jubilo (Fjm)","Cordoba","Planeta Rica","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Semillero Pavende","Cordoba","Puerto Escondido","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Agrupacion Cultural Bullerengue Pa' Vende","Cordoba","Puerto Escondido","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Sexteto Del Silencio","Cordoba","Puerto Escondido","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Paz Y Folclor De La Casa De La Cultura De Purisima","Cordoba","Purisima De La Concepcion","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica De Sotavento","Cordoba","San Andres De Sotavento","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Municipio De Arbelaez","Cundinamarca","Arbelaez","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica En El Municipio De Nimaima","Cundinamarca","Nimaima","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Emiliano Gaitan Bohorquez","Cundinamarca","Nocaima","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Musi-Calidad David Gonzalez Arango","Cundinamarca","Soacha","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Y Cultural Recrearte","Cundinamarca","Sopo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion En Musica Ubaque","Cundinamarca","Ubaque","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica El Carmen De Atrato Choco","Choco","El Carmen De Atrato","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Medio Atrato","Choco","Medio Atrato","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Unguia","Choco","Unguia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica La Argentina Huila","Huila","La Argentina","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical De Santa Maria Huila","Huila","Santa Maria","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela Musical Santa Ana Del Municipio De Yaguara","Huila","Yaguara","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Kiterio Tinigua","Meta","La Macarena","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica","Meta","Puerto Rico","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Semillas Del Litoral","Narino","El Charco","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica El Tablon De Gomez","Narino","El Tablon De Gomez","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Semillas De Paz (Efmsp)","Narino","Imues","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica 7 De Septiembre","Narino","La Llanada","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Notas De Esperanza","Narino","Sapuyes","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Alimenta Una Esperanza Musical (N7a)","Quindio","Armenia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Cerrito","Santander","Cerrito","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Municipal De Cimitarra","Santander","Cimitarra","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Guapota","Santander","Guapota","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Victor J. Camacho","Santander","Mogotes","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Paramo - Santander","Santander","Paramo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Artes Y Musica Luis Alberto Acuna","Santander","Suaita","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Arte (Esmunarce)","Valle Del Cauca","El Cerrito","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Instituto Municipal De Cultura Y Turismo De Pradera","Valle Del Cauca","Pradera","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Sentir Arte","Valle Del Cauca","Versalles","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela Experimental Madera Y Son","Arauca","Fortul","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion - Musical Del Municipio De Mocoa","Putumayo","Mocoa","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Tom & Silaya","Archipielago De San Andres, Providencia Y Santa Catalina","Providencia","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Tejiendo Cultura","Guaviare","Calamar","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Sonidos De Paz","Antioquia","Taraza","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Yolombo","Antioquia","Yolombo","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Municipio De Achi","Bolivar","Achi","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela Municipal De Musica Y Danza Hernando Beleno.","Bolivar","San Fernando","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Salamina","Caldas","Salamina","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Estudiantil Corregimiento De San Felix Municipio De Salamina - Caldas","Caldas","Salamina","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Casa De La Cultura Jesus Angel Gonzalez Arias","Caqueta","El Doncello","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Federico Ortega Plaza (Fop)","Cauca","Mercaderes","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Centro De Formacion Artistico Y Cultural Alberto Mendoza Rios (Cenfacam)","Cesar","La Jagua De Ibirico","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Agustin Luna (Emal)","Cordoba","Chima","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Academia Lorana De Artes.","Cordoba","Cienaga De Oro","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Banda Escuela Infantil Municipal De San Carlos (Baimusan)","Cordoba","San Carlos","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical Hermanos Teran Clemente","Cordoba","Tuchin","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Musical","Cundinamarca","Beltran","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Municipio De Choachi","Cundinamarca","Choachi","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica De Junin","Cundinamarca","Junin","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Y Artes Del Municipio De Bagado","Choco","Bagado","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Formacion Artistica Del Medio San Juan (Efams)","Choco","Medio San Juan","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Tradicional Del Municipio De Novita-Choco (Emtra)","Choco","Novita","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
"Escuela De Musica Del Municipio De La Plata (Emlp)","Huila","La Plata","Formacion","Sin dato","","80","Espacios de las Artes, las Culturas y los Saberes","te39-v28f","2026-05-09"
